instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,daily_rentals,year,month,hr,hourly_rentals
324,2011-11-20,Winter,0,11,0,0,Weekend,Mist,0.463333,0.457058,0.684583,0.18595,787,2733,3520,2011,11,17,203.0
324,2011-11-20,Winter,0,11,0,0,Weekend,Mist,0.463333,0.457058,0.684583,0.18595,787,2733,3520,2011,11,18,145.0
324,2011-11-20,Winter,0,11,0,0,Weekend,Mist,0.463333,0.457058,0.684583,0.18595,787,2733,3520,2011,11,19,157.0
324,2011-11-20,Winter,0,11,0,0,Weekend,Mist,0.463333,0.457058,0.684583,0.18595,787,2733,3520,2011,11,20,113.0
324,2011-11-20,Winter,0,11,0,0,Weekend,Mist,0.463333,0.457058,0.684583,0.18595,787,2733,3520,2011,11,21,105.0
324,2011-11-20,Winter,0,11,0,0,Weekend,Mist,0.463333,0.457058,0.684583,0.18595,787,2733,3520,2011,11,22,40.0
324,2011-11-20,Winter,0,11,0,0,Weekend,Mist,0.463333,0.457058,0.684583,0.18595,787,2733,3520,2011,11,23,28.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,0,17.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,1,12.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,2,3.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,3,4.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,4,5.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,5,20.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,6,76.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,7,246.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,8,391.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,9,237.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,10,135.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,11,128.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,12,162.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,13,134.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,14,135.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,15,108.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,16,108.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,17,210.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,18,192.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,19,137.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,20,80.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,21,114.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,22,78.0
325,2011-11-21,Winter,0,11,0,1,Working Day,Light Snow/Rain,0.4475,0.445062,0.91,0.138054,220,2545,2765,2011,11,23,33.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,0,14.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,1,6.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,2,6.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,3,3.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,4,7.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,5,18.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,6,64.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,7,121.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,8,190.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,9,149.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,10,52.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,11,32.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,12,21.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,13,26.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,14,35.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,15,34.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,16,62.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,17,165.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,18,148.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,19,111.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,20,127.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,21,90.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,22,87.0
326,2011-11-22,Winter,0,11,0,2,Working Day,Light Snow/Rain,0.416667,0.421696,0.9625,0.118792,69,1538,1607,2011,11,23,39.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,0,16.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,1,8.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,2,6.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,3,3.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,4,5.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,5,17.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,6,69.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,7,156.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,8,323.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,9,167.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,10,76.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,11,116.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,12,160.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,13,174.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,14,213.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,15,207.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,16,173.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,17,163.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,18,145.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,19,122.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,20,68.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,21,66.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,22,62.0
327,2011-11-23,Winter,0,11,0,3,Working Day,Mist,0.440833,0.430537,0.757917,0.335825,112,2454,2566,2011,11,23,51.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,0,23.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,1,24.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,2,22.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,3,5.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,4,2.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,5,11.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,6,6.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,7,40.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,8,46.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,9,81.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,10,98.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,11,142.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,12,150.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,13,175.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,14,168.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,15,149.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,16,114.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,17,74.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,18,37.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,19,28.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,20,31.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,21,26.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,22,22.0
328,2011-11-24,Winter,0,11,1,4,Weekend,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,2011,11,23,21.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,0,29.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,1,14.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,2,10.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,3,2.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,4,7.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,5,5.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,6,13.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,7,35.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,8,74.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,9,95.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,10,142.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,11,226.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,12,272.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,13,283.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,14,272.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,15,310.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,16,261.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,17,184.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,18,153.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,19,134.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,20,95.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,21,85.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,22,58.0
329,2011-11-25,Winter,0,11,0,5,Working Day,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,2011,11,23,33.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,0,47.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,1,29.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,2,23.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,3,17.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,4,4.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,5,3.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,6,10.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,7,17.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,8,60.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,9,83.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,10,141.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,11,230.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,12,309.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,13,325.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,14,299.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,15,314.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,16,275.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,17,184.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,18,185.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,19,146.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,20,141.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,21,92.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,22,65.0
330,2011-11-26,Winter,0,11,0,6,Weekend,Clear,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,2011,11,23,69.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,0,46.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,1,44.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,2,31.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,3,17.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,4,4.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,5,5.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,6,9.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,7,23.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,8,42.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,9,111.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,10,189.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,11,240.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,12,256.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,13,313.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,14,313.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,15,317.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,16,323.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,17,204.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,18,155.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,19,139.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,20,104.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,21,88.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,22,66.0
331,2011-11-27,Winter,0,11,0,0,Weekend,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,2011,11,23,32.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,0,16.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,1,13.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,3,5.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,4,4.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,5,34.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,6,104.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,7,277.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,8,407.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,9,208.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,10,107.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,11,118.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,12,178.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,13,162.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,14,143.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,15,150.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,16,264.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,17,468.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,18,416.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,19,264.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,20,218.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,21,156.0
332,2011-11-28,Winter,0,11,0,1,Working Day,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,2011,11,22,109.0
